timestamp,filename,errorType,errorMessage,lineNumber,recoveryTimeMs,patchStatus,testResults.passed,testResults.message,testResults.tests.0.passed,testResults.tests.0.message,testResults.tests.0.function,aiProvider,backupCreated,patchApplied,errorDetails
2025-07-13T02:08:40.585Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,11009,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T02:08:56.949Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,11666,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T02:09:12.661Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,12608,failed,false,Tests failed,false,Error in portfolio function: data is not defined,generatePortfolioHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:09:31.346Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,16261,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T02:09:49.623Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,15122,failed,false,Tests failed,false,Error in team function: generateTeamHTML is not a function,generateTeamHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:10:09.462Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,15672,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T02:10:32.518Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,20187,failed,false,Tests failed,false,"Error in FAQ function: Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\functions\README.mds'",generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:10:49.275Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,12937,failed,false,Tests failed,false,Error in FAQ function: generateFAQHTML is not a function,generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:11:13.215Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,15541,success,true,All tests passed,true,FAQ HTML generated successfully,generateFAQHTML,lms_mistral,true,true,
2025-07-13T02:11:45.708Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,10885,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T02:12:03.917Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,11786,failed,false,Tests failed,false,Error in portfolio function: Invalid or unexpected token,generatePortfolioHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:12:30.674Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,12178,failed,false,Tests failed,false,Error in portfolio function: data is not defined,generatePortfolioHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:12:50.533Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,16427,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T02:13:08.006Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,15207,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T02:13:27.378Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,16024,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T02:13:51.104Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,20417,failed,false,Tests failed,false,"Error in FAQ function: Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\functions\README.mds'",generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:14:10.727Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,16190,failed,false,Tests failed,false,Error in FAQ function: Invalid count value: -3,generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:14:27.553Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,14260,success,true,All tests passed,true,FAQ HTML generated successfully,generateFAQHTML,lms_mistral,true,true,
2025-07-13T02:14:52.755Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,10542,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T02:15:07.851Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,12237,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T02:15:22.957Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,12243,failed,false,Tests failed,false,"Error in portfolio function: Unexpected token 'p', ...""ettings"": project}"" is not valid JSON",generatePortfolioHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:15:43.638Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,16505,failed,false,Tests failed,false,Error in team function: Cannot read properties of undefined (reading 'substring'),generateTeamHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:16:01.008Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,15049,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T02:16:20.130Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,15991,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T02:16:43.366Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,20266,failed,false,Tests failed,false,"Error in FAQ function: Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\functions\README.mds'",generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:17:01.665Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,15893,failed,false,Tests failed,false,Error in FAQ function: Invalid count value: -3,generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:17:18.582Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,14426,success,true,All tests passed,true,FAQ HTML generated successfully,generateFAQHTML,lms_mistral,true,true,
2025-07-13T02:17:54.611Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,10869,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T02:18:08.895Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,11592,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T02:18:24.129Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,12257,failed,false,Tests failed,false,Error in portfolio function: data is not defined,generatePortfolioHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:18:44.979Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,17047,failed,false,Tests failed,false,Error in team function: Cannot read properties of undefined (reading 'substring'),generateTeamHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:19:03.506Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,15696,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T02:19:26.776Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,15013,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T02:19:51.646Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,20431,failed,false,Tests failed,false,"Error in FAQ function: Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\functions\README.mds'",generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:20:10.670Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,16299,failed,false,Tests failed,false,Error in FAQ function: Invalid count value: -3,generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:20:28.226Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,14447,success,true,All tests passed,true,FAQ HTML generated successfully,generateFAQHTML,lms_mistral,true,true,
2025-07-13T02:21:01.404Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,11035,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T02:21:16.191Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,11517,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T02:21:31.780Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,12584,failed,false,Tests failed,false,Error in portfolio function: data is not defined,generatePortfolioHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:22:02.016Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,16510,failed,false,Tests failed,false,Error in team function: Cannot read properties of undefined (reading 'substring'),generateTeamHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:22:20.129Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,15157,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T02:22:38.765Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,16066,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T02:23:01.883Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,20303,failed,false,Tests failed,false,"Error in FAQ function: Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\functions\README.mds'",generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:23:20.209Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,16135,failed,false,Tests failed,false,Error in FAQ function: Invalid count value: -3,generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:23:38.362Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,15632,failed,false,Tests failed,false,Error in FAQ function: userInput is not defined,generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:24:02.093Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,10966,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T02:24:16.486Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,11857,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T02:24:31.762Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,12510,failed,false,Tests failed,false,"Error in portfolio function: Unexpected token 'p', ...""ettings"": project}"" is not valid JSON",generatePortfolioHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:24:51.468Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,17248,failed,false,Tests failed,false,Error in team function: Cannot read properties of undefined (reading 'substring'),generateTeamHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:25:10.649Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,15640,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T02:25:29.443Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,16453,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T02:25:51.703Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,20189,failed,false,Tests failed,false,"Error in FAQ function: Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\functions\README.mds'",generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:26:09.441Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,16046,failed,false,Tests failed,false,Error in FAQ function: Invalid count value: -3,generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:26:30.406Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,15761,failed,false,Tests failed,false,Error in FAQ function: URI malformed,generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:28:21.407Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_a.js,Reference error,projectt is not defined,27,10295,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T02:28:34.434Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_b.js,Type error,Cannot read properties of null (reading 'toString'),28,11161,success,true,All tests passed,true,Portfolio HTML generated successfully,generatePortfolioHTML,lms_mistral,true,true,
2025-07-13T02:28:48.083Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_portfolio_c.js,Syntax error,"Unexpected token 'd', ""{""settings"": data}"" is not valid JSON",28,11750,failed,false,Tests failed,false,Error in portfolio function: data is not defined,generatePortfolioHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:29:06.003Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_alpha.js,Undefined properties,Cannot read properties of undefined (reading 'substring'),29,15884,failed,false,Tests failed,false,Error in team function: Cannot read properties of undefined (reading 'substring'),generateTeamHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:29:23.251Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_beta.js,Invalid function/type,member.skills.count is not a function,28,15709,failed,false,Tests failed,false,"Error in team function: Unexpected token ','",generateTeamHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:29:39.931Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_team_gamma.js,Array index/range,Cannot read properties of undefined (reading 'length'),28,14890,success,true,All tests passed,true,Team HTML generated successfully,generateTeamHTML,lms_mistral,true,true,
2025-07-13T02:30:01.141Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_alpha.js,File system error,"Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\README.mds'",40,19344,failed,false,Tests failed,false,"Error in FAQ function: Self-healing trigger: ENOENT: no such file or directory, open 'C:\Projects.Study\CompanyWebsiteSelfHealing\functions\README.mds'",generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:30:19.296Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_beta.js,Range error,Invalid count value: -3,34,15812,failed,false,Tests failed,false,Error in FAQ function: Invalid count value: -3,generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
2025-07-13T02:30:41.829Z,C:\Projects.Study\CompanyWebsiteSelfHealing\functions\generate_faq_gamma.js,URI error,URI malformed,34,14653,failed,false,Tests failed,false,Error in FAQ function: Unexpected end of input,generateFAQHTML,lms_mistral,true,false,"Patch failed tests, backup restored"
